tipo_req,tempo_segundos,tamanho_bytes
get_reviews,0.33643674850463867,2
get_reviews,0.33672142028808594,2
get_reviews,0.36188435554504395,2
get_reviews,0.34973907470703125,2
get_reviews,0.3857550621032715,2
get_reviews,0.3312668800354004,2
get_reviews,0.3452744483947754,2
get_prs,1.6074273586273193,1828327
get_reviews,0.3725006580352783,2
get_reviews,0.3256340026855469,2
get_reviews,0.3715023994445801,2
get_reviews,0.3448817729949951,2
get_reviews,0.402848482131958,2
get_reviews,0.32698535919189453,2
get_reviews,0.3552577495574951,2
get_reviews,0.34868764877319336,2
get_reviews,0.3508341312408447,2
get_reviews,0.3606598377227783,2
get_reviews,0.3921821117401123,2
get_reviews,0.35288071632385254,2
get_reviews,0.3348731994628906,2
get_reviews,0.3274261951446533,2
get_reviews,0.4190800189971924,1733
get_reviews,0.5948717594146729,2
get_reviews,0.34823060035705566,2
get_prs,1.441582441329956,1817448
get_reviews,0.3620340824127197,2
get_reviews,0.41137194633483887,1511
get_reviews,0.4279022216796875,1535
get_reviews,0.43236660957336426,1569
get_reviews,0.35680603981018066,2
get_reviews,0.47109460830688477,1569
get_reviews,0.4775514602661133,1525
get_reviews,0.39377665519714355,2
get_reviews,0.4566018581390381,1526
get_reviews,0.4309120178222656,1546
get_reviews,0.49057459831237793,1569
get_reviews,0.42197465896606445,1569
get_reviews,0.448422908782959,1569
get_reviews,0.42660093307495117,1511
get_reviews,0.47615957260131836,1511
get_reviews,0.34167027473449707,2
get_reviews,0.41980433464050293,1470
get_reviews,0.46082544326782227,1539
get_reviews,0.47232913970947266,1550
get_reviews,0.43541884422302246,1510
get_reviews,0.35138988494873047,2
get_reviews,0.38268613815307617,2
get_reviews,0.3721470832824707,2
get_reviews,0.37107133865356445,2
get_reviews,0.39585018157958984,2
get_reviews,0.4450953006744385,1546
get_reviews,0.3834857940673828,2
get_reviews,0.3574342727661133,2
get_prs,0.2817056179046631,120
get_prs,1.406825065612793,1933644
get_reviews,0.4101996421813965,1531
get_reviews,0.3125767707824707,2
get_reviews,0.4047069549560547,1531
get_reviews,0.39884257316589355,1531
get_reviews,0.3516814708709717,2
get_reviews,0.32709693908691406,2
get_reviews,0.34752941131591797,2
get_reviews,0.3455014228820801,2
get_reviews,0.335068941116333,2
get_reviews,0.4028182029724121,1531
get_reviews,0.356630802154541,2
get_reviews,0.4033479690551758,2
get_reviews,0.5563843250274658,2
get_reviews,0.34099769592285156,2
get_reviews,0.41573619842529297,2
get_reviews,0.3524181842803955,2
get_reviews,0.32717156410217285,2
get_reviews,0.3596205711364746,2
get_reviews,0.4256398677825928,1531
get_reviews,0.38623762130737305,1531
get_reviews,0.35508084297180176,2
get_reviews,0.3425610065460205,2
